"Date","Price","Open","High","Low","Vol.","Change %"
"11-11-2024","66.46","66.80","66.80","66.01","1.85M","-0.66%"
"08-11-2024","66.90","67.30","67.30","66.61","2.03M","1.03%"
"07-11-2024","66.22","67.00","67.00","65.03","1.37M","-2.13%"
"06-11-2024","67.66","68.60","68.60","67.10","1.63M","-0.50%"
"05-11-2024","68.00","68.14","68.14","67.51","3.30M","-0.03%"
"04-11-2024","68.02","68.63","69.90","67.80","2.60M","-0.67%"
"01-11-2024","68.48","68.87","68.87","68.30","1.01M","-0.57%"
"31-10-2024","68.87","69.30","69.30","68.75","1.83M","-0.14%"
"30-10-2024","68.97","70.30","70.30","68.66","2.13M","1.03%"
"29-10-2024","68.27","67.99","70.80","67.95","3.03M","0.77%"
"28-10-2024","67.75","65.95","68.00","65.95","2.18M","0.44%"
"25-10-2024","67.45","69.80","69.80","67.34","2.99M","-0.49%"
"24-10-2024","67.78","68.10","68.10","67.32","2.52M","-0.57%"
"23-10-2024","68.17","68.14","68.26","67.75","2.20M","0.75%"
"22-10-2024","67.66","67.99","68.00","67.60","1.60M","-0.10%"
"21-10-2024","67.73","67.25","68.03","65.65","2.50M","0.86%"
"18-10-2024","67.15","66.65","67.20","66.62","1.94M","1.16%"
"17-10-2024","66.38","66.50","66.65","66.22","1.50M","0.00%"
"16-10-2024","66.38","67.00","67.00","65.88","2.16M","0.93%"
"15-10-2024","65.77","65.99","65.99","65.42","1.79M","-0.18%"
"14-10-2024","65.89","65.99","66.04","65.62","2.25M","0.67%"
"11-10-2024","65.45","65.80","65.80","65.14","1.73M","0.96%"
"10-10-2024","64.83","65.00","65.00","64.53","2.17M","-0.06%"
"09-10-2024","64.87","67.35","67.35","64.64","3.81M","-0.78%"
"08-10-2024","65.38","65.70","65.70","65.12","1.98M","-0.50%"
"07-10-2024","65.71","64.24","65.80","64.24","2.63M","-0.30%"
"04-10-2024","65.91","65.67","66.24","65.67","2.88M","0.37%"
"03-10-2024","65.67","67.45","67.46","65.45","3.97M","0.26%"
"01-10-2024","65.50","66.11","66.24","65.16","2.57M","-0.11%"
"30-09-2024","65.57","67.50","67.50","64.81","1.74M","0.09%"
"27-09-2024","65.51","66.09","66.14","65.38","2.23M","-0.61%"
"26-09-2024","65.91","65.78","66.10","65.51","1.97M","0.58%"
"25-09-2024","65.53","65.27","65.65","65.23","1.66M","0.91%"
"24-09-2024","64.94","65.20","65.20","64.80","1.82M","0.22%"
"23-09-2024","64.80","66.30","66.30","64.51","1.81M","0.64%"
"20-09-2024","64.39","64.44","64.44","63.95","1.80M","0.52%"
"19-09-2024","64.06","63.89","64.16","63.25","1.56M","0.66%"
"18-09-2024","63.64","63.98","63.98","63.53","881.63K","-0.09%"
"17-09-2024","63.70","65.90","65.90","63.63","2.09M","-0.42%"
"16-09-2024","63.97","65.55","65.55","63.72","1.63M","0.55%"
"13-09-2024","63.62","62.63","64.00","62.63","2.49M","1.87%"
"12-09-2024","62.45","62.01","62.55","62.01","1.03M","-0.18%"
"11-09-2024","62.56","62.75","62.75","62.30","922.77K","0.42%"
"10-09-2024","62.30","62.25","62.45","61.91","1.75M","0.50%"
"09-09-2024","61.99","62.48","62.48","61.75","1.66M","-0.83%"
"06-09-2024","62.51","62.90","62.90","62.30","2.33M","0.13%"
"05-09-2024","62.43","63.50","63.50","61.76","1.33M","1.23%"
"04-09-2024","61.67","64.25","64.25","61.52","3.90M","-1.11%"
"03-09-2024","62.36","64.05","64.05","61.95","2.44M","0.26%"
